"SOURCE_TABLE","SOURCE_COLUMN","SOURCE_VALUE","SOURCE_DESCRIPTION","TARGET_TABLE","TARGET_COLUMN","TARGET_CONCEPT_ID_CHAR","COMMENTS","TARGET_CONCEPT_ID"
"LAB_RESULT_CM","RESULT_UNIT","ug/g","","MEASUREMENT","UNIT_CONCEPT_ID","8720","UNC","8720"
"LAB_RESULT_CM","RESULT_UNIT","ug/g{creat}","","MEASUREMENT","UNIT_CONCEPT_ID","9014","UNC","9014"
"LAB_RESULT_CM","RESULT_UNIT","ug/L","","MEASUREMENT","UNIT_CONCEPT_ID","8748","UNC","8748"
"LAB_RESULT_CM","RESULT_UNIT","ug/mg","","MEASUREMENT","UNIT_CONCEPT_ID","8838","UNC","8838"
"LAB_RESULT_CM","RESULT_UNIT","ug/mg{creat}","","MEASUREMENT","UNIT_CONCEPT_ID","9072","UNC","9072"
"LAB_RESULT_CM","RESULT_UNIT","ug/mL","","MEASUREMENT","UNIT_CONCEPT_ID","8859","UNC","8859"
"LAB_RESULT_CM","RESULT_UNIT","uL","","MEASUREMENT","UNIT_CONCEPT_ID","9665","UNC","9665"
"LAB_RESULT_CM","RESULT_UNIT","/uL","","MEASUREMENT","UNIT_CONCEPT_ID","8647","UNC","8647"
"LAB_RESULT_CM","RESULT_UNIT","um","","MEASUREMENT","UNIT_CONCEPT_ID","9666","UNC","9666"
"LAB_RESULT_CM","RESULT_UNIT","umol/(24.h)","","MEASUREMENT","UNIT_CONCEPT_ID","8907","UNC","8907"
"LAB_RESULT_CM","RESULT_UNIT","umol/g{creat}","","MEASUREMENT","UNIT_CONCEPT_ID","9015","UNC","9015"
"LAB_RESULT_CM","RESULT_UNIT","umol/L","","MEASUREMENT","UNIT_CONCEPT_ID","8749","UNC","8749"
"LAB_RESULT_CM","RESULT_UNIT","umol/mmol{creat}","","MEASUREMENT","UNIT_CONCEPT_ID","9073","UNC","9073"
"LAB_RESULT_CM","RESULT_UNIT","10*6/kg","","MEASUREMENT","UNIT_CONCEPT_ID","720842","UNC","720842"
"LAB_RESULT_CM","RESULT_UNIT","pg/mg{creat}","","MEASUREMENT","UNIT_CONCEPT_ID","720862","UNC","720862"
"LAB_RESULT_CM","RESULT_UNIT","{KRONU'U}/mL","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","mmol/d","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","[LPF]","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{#}/[HPF]","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","ug/{specimen}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","ueq/mL","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{score}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{delta_OD}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","ng/mL{RBCs}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","ug/g{dry_wt}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","nmol/min/mg{Hb}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{GPS'U}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","mU/L","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","[IU]/g","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","%{Hb}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","U/mL","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","mU/mL","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","ug/g{feces}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","mL/min/{1.73_m2}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{EIA'U}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","mg/g{feces}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","/100{WBCs}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{Log_copies}/mL","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","U/g{Hb}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","OT","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{M.o.M}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{index_val}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{TSI_index}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","uU/mL","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","ug/d","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{Log}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","ueq/L","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","nmol/h/mg{prot}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","mg/{specimen}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","u[IU]/mL","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","m[IU]/mL","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","nmol/mL/h","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","[IU]/mL","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","/a","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","U/mL{RBCs}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","kU/L","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","mg/dL{RBCs}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{INR}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","U/L","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","{clock_time}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","%{total}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","mmol/{specimen}","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","[IU]/L","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","meq/d","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","nmol/mg/h","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"LAB_RESULT_CM","RESULT_UNIT","[pH]","","MEASUREMENT","UNIT_CONCEPT_ID","0","UNC","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mmol/kg/min","millimole per kilogram per minute","","","9577","From N3C","9577"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mmol/{total_vol}","millimole per total volume","","","9574","From N3C","9574"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mol/kg","mole per kilogram","","","9585","From N3C","9585"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","nU/{RBC}","nanoenzyme unit per red blood cell","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ng","nanogram","","","9600","From N3C","9600"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ng/10*6","nanogram per million","","","8818","From N3C","8818"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ng/L","nanogram per liter","","","8725","From N3C","8725"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ng/U","nanogram per enzyme unit","","","8701","From N3C","8701"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ng/kg/h","nanogram per kilogram per hour","","","9602","From N3C","9602"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ng/mg","nanogram per milligram","","","8818","From N3C","8818"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","nmol/g{dry_wt}","nanomole per gram of dry weight","","","44777648","From N3C","44777648"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","nmol/min/10*6{cells}","nanomole per minute per million cells","","","44777635","From N3C","44777635"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","nmol/s/L","nanomole per second per liter","","","8955","From N3C","8955"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","nmol{BCE}/mmol{creat}","nanomole bone collagen equivalent per millimole of creatinine","","","9114","From N3C","9114"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ns","nanosecond","","","9616","From N3C","9616"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","pg/L","picogram per liter","","","9625","From N3C","9625"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","pg/ml","picogram per milliliter","","","8845","From N3C","8845"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","pg/{RBC}","picogram per red blood cell","","","8704","From N3C","8704"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","pmol/dL","picomole per deciliter","","","9631","From N3C","9631"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ueq","microequivalent","","","9653","From N3C","9653"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/dL{RBCs}","microgram per deciliter of red blood cells","","","9659","From N3C","9659"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/g{creat}","microgram per gram of creatinine","","","9014","From N3C","9014"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/g{dry_wt}","microgram per gram of dry weight","","","9660","From N3C","9660"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/kg/h","microgram per kilogram per hour","","","9690","From N3C","9690"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/mL","microgram per milliliter","","","8859","From N3C","8859"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/{specimen}","microgram per specimen","","","9657","From N3C","9657"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug{FEU}/mL","microgram fibrinogen equivalent unit per milliliter","","","8989","From N3C","8989"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","umol/d","micromole per day","","","9674","From N3C","9674"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","umol/g{creat}","micromole per gram of creatinine","","","9015","From N3C","9015"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","umol/h","micromole per hour","","","44777652","From N3C","44777652"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","umol/min/g{mucosa}","micromole per minute per gram of mucosa","","","44777655","From N3C","44777655"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{#}/min","number per minute","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{#}/uL","number per microliter","","","8647","From N3C","8647"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{ARU}","aspirin response unit","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{CAG_repeats}","CAG trinucleotide repeats","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{EIA'U}/U","EIA unit per enzyme unit","","","8556","From N3C","8556"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{Ehrlich'U}","Ehrlich unit","","","8480","From N3C","8480"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{Ehrlich'U}/100.g","Ehrlich unit per 100 gram","","","9425","From N3C","9425"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{Ehrlich'U}/dL","Ehrlich unit per deciliter","","","8829","From N3C","8829"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{GAA_repeats}","GAA trinucleotide repeats","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{KRONU'U}/mL","Kronus unit per milliliter","","","8763","From N3C","8763"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{M.o.M}","multiple of the median","","","8494","From N3C","8494"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{Pan_Bio'U}","panbio unit","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{minidrop}/s","minidrop per second","","","44777659","From N3C","44777659"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{phenotype}","phenotype","","","0","From N3C","0"
"PRESCRIBING","RX_FREQUENCY","1","01=Every  day","","","0","From N3C","0"
"PRESCRIBING","RX_FREQUENCY","5","05=Every  morning","","","0","From N3C","0"
"PRESCRIBING","RX_SOURCE","OD","OD=Order/EHR","","","32817","From N3C","32817"
"PROCEDURES","PX_SOURCE","DR","DR=Derived","","","0","From N3C","0"
"PROCEDURES","PX_SOURCE","OT","OT=Other","","","0","From N3C","0"
"VITAL","DIASTOLIC_BP_POSITION","03","03=Supine","","","36304130","From N3C","36304130"
"VITAL","SYSTOLIC_BP_POSITION","NI","NI=No  information","","","3004249","UNC","3004249"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","[arb'U]/mL","arbitrary unit per milliliter","","","8980","From N3C","8980"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","[oz_av]","ounce (US and British)","","","9373","From N3C","9373"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","[ppb]","part per billion","","","8703","From N3C","8703"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","[sin_i]","square inch (international)","","","9404","From N3C","9404"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","[syd_i]","square yard (international)","","","9411","From N3C","9411"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","[tsp_us]","teaspoon (US)","","","9416","From N3C","9416"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","cg","centigram","","","9479","From N3C","9479"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","cm2","square centimeter","","","9483","From N3C","9483"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","cm[H2O]/L/s","centimeter of water per liter per second","","","32738","From N3C","32738"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","dL","deciliter","","","9486","From N3C","9486"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","deg","degree (plane angle)","","","9484","From N3C","9484"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","eq/mL","equivalent per milliliter","","","9491","From N3C","9491"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","erg","erg","","","9494","From N3C","9494"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","g/(3.d)","gram per 3 days","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","g/(48.h)","gram per 48 hour","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","g/(72.h)","gram per 72 hour","","","45891023","From N3C","45891023"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","g/kg/(8.h){shift}","gram per kilogram per 8 hour shift","","","9512","From N3C","9512"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","g/kg/h","gram per kilogram per hour","","","9690","From N3C","9690"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","kU/L","kilo enzyme unit per liter","","","8810","From N3C","8810"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","kU/L{class}","kilo enzyme unit per liter class","","","8924","From N3C","8924"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","kcal/d","kilocalorie per day","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","kcal/h","kilocalorie per hour","","","9528","From N3C","9528"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","kg/min","kilogram per minute","","","9688","From N3C","9688"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","km","kilometer","","","9536","From N3C","9536"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","m/s","meter per second","","","44777606","From N3C","44777606"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","m3/s","cubic meter per second","","","44777523","From N3C","44777523"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mA","milliampere","","","8543","From N3C","8543"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mL/(12.h)","milliliter per 12 hour","","","44777664","From N3C","44777664"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mL/(24.h)","milliliter per 24 hour","","","8930","From N3C","8930"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mL/(6.h)","milliliter per 6 hour","","","44777613","From N3C","44777613"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mL/(8.h)/kg","milliliter per 8 hour per kilogram","","","9571","From N3C","9571"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mL/kg/d","milliliter per kilogram per day","","","9571","From N3C","9571"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mU/g{Hb}","milli enzyme unit per gram of hemoglobin","","","9651","From N3C","9651"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mU/mL","milli  enzyme unit per milliliter","","","8763","From N3C","8763"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","m[IU]/mL","milli  international unit per milliliter","","","8985","From N3C","8985"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","meq/kg","milliequivalent per kilogram","","","9556","From N3C","9556"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","meq/min","milliequivalent per minute","","","9559","From N3C","9559"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mg/(24.h)","milligram per 24 hour","","","8909","From N3C","8909"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mg/dL{RBCs}","milligram per deciliter of red blood cells","","","9659","From N3C","9659"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mg/h","milligram per hour","","","44777610","From N3C","44777610"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mg/mg{creat}","milligram per milligram of creatinine","","","9074","From N3C","9074"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mg/min","milligram per minute","","","44777611","From N3C","44777611"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mg/{collection}","milligram per collection","","","9565","From N3C","9565"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mg/{total_volume}","milligram per total volume","","","9560","From N3C","9560"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mm2","square millimeter","","","9572","From N3C","9572"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mmol/d","millimole per day","","","44777618","From N3C","44777618"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mmol/kg","millimole per kilogram","","","9577","From N3C","9577"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mmol/mmol{urea}","millimole per millimole of urea","","","44777618","From N3C","44777618"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mmol/mol{creat}","millimole per mole of creatinine","","","9019","From N3C","9019"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mol/L","mole per liter","","","9586","From N3C","9586"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mol/mL","mole per milliliter","","","9588","From N3C","9588"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mosm","milliosmole","","","8605","From N3C","8605"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mosm/kg","milliosmole per kilogram","","","8862","From N3C","8862"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ng/d","nanogram per day","","","8701","From N3C","8701"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ng/g","nanogram per gram","","","8701","From N3C","8701"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ng/g{creat}","nanogram per gram of creatinine","","","9601","From N3C","9601"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ng/mL{RBCs}","nanogram per milliliter of red blood cells","","","9113","From N3C","9113"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ng/mg{creat}","nanogram per milligram of creatinine","","","44777625","From N3C","44777625"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","nmol/L","nanomole per liter","","","8736","From N3C","8736"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","nmol/m/mg{prot}","nanomole per meter per milligram of protein","","","9611","From N3C","9611"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","nmol/mL","nanomole per milliliter","","","8843","From N3C","8843"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","nmol/min","nanomole per minute","","","9614","From N3C","9614"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","nmol{BCE}","nanomole bone collagen equivalent","","","8665","From N3C","8665"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","pL","picoliter","","","9628","From N3C","9628"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","pg","picogram","","","8564","From N3C","8564"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","pg/mL","picogram per milliliter","","","8845","From N3C","8845"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","pkat","picokatal","","","44777639","From N3C","44777639"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","pmol/min","picomole per minute","","","44777655","From N3C","44777655"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","pmol/min/mg{prot}","picomole per minute per milligram of protein","","","32696","From N3C","32696"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ps","picosecond","","","9634","From N3C","9634"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","s/{control}","second per control","","","44777659","From N3C","44777659"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","uOhm","microOhm","","","9618","From N3C","9618"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","uU/g","micro enzyme unit per gram","","","8629","From N3C","8629"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","u[IU]/mL","micro international unit per milliliter","","","8985","From N3C","8985"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ueq/mL","microequivalent per milliliter","","","9654","From N3C","9654"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/(24.h)","microgram per 24 hour","","","8906","From N3C","8906"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/dL","microgram per deciliter","","","8837","From N3C","8837"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/g","microgram per gram","","","8720","From N3C","8720"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/kg/(8.h)","microgram per kilogram per 8 hour","","","9690","From N3C","9690"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/m2","microgram per square meter","","","9663","From N3C","9663"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","ug/mg","microgram per milligram","","","8838","From N3C","8838"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","umol","micromole","","","9667","From N3C","9667"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","umol/(24.h)","micromole per 24 hour","","","8907","From N3C","8907"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","umol/g","micromole per gram","","","9668","From N3C","9668"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","umol/kg{feces}","micromole per kilogram of feces","","","44777654","From N3C","44777654"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","umol/min/L","micromole per minute per liter","","","44777655","From N3C","44777655"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","umol/min/g","micromole per minute per gram","","","9672","From N3C","9672"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","umol/mmol{creat}","micromole per millimole of creatinine","","","9073","From N3C","9073"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","us","microsecond","","","9676","From N3C","9676"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{APS'U}","IgA antiphosphatidylserine unit","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{CH100'U}","complement CH100 unit","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{Ehrlich'U}/d","Ehrlich unit per day","","","8829","From N3C","8829"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{FIU}","fluorescent intensity unit","","","44777563","From N3C","44777563"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{Log_copies}/mL","log (base 10) copies per milliliter","","","8873","From N3C","8873"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{absorbance}","absorbance","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{cells}/[HPF]","cells per high power field","","","8889","From N3C","8889"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{clock_time}","clock time e.g 12:30PM","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{genomes}/mL","genomes per milliliter","","","9257","From N3C","9257"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{mm/dd/yyyy}","month-day-year","","","9355","From N3C","9355"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","{percentile}","percentile","","","0","From N3C","0"
"PRESCRIBING","RX_FREQUENCY","6","06=Every  afternoon","","","0","From N3C","0"
"PRESCRIBING","RX_FREQUENCY","7","07=Before  meals","","","0","From N3C","0"
"PRESCRIBING","RX_FREQUENCY","8","08=After  meals","","","0","From N3C","0"
"VITAL","DIASTOLIC_BP_POSITION","NI","NI=No  information","","","3012888","UNC","3012888"
"VITAL","DIASTOLIC_BP_POSITION","OT","OT=Other","","","3012888","UNC","3012888"
"VITAL","TOBACCO_TYPE","04","04=None","","","0","From N3C","0"
"VITAL","TOBACCO_TYPE","OT","OT=Other","","","0","From N3C","0"
"PRESCRIBING","RX_DOSE_ORDERED_UNIT","mosm/L","milliosmole per liter","","","9591","From N3C","9591"
